MLSNumber|Category|Status|Price|SoldDate|SoldPrice|StNumber|StDir|StName|StType|Unit|City|Locale|ZipCode|Subdivision|County|Area|MLSSubAreaCode|Bdrm|Bath|Style|LandSize|GarType|GarSpaces|Elementary|MiddleSchool|HighSchool|OfficeName|OfficePhone|AgentName|AgentPhone|OfficeCode|DOM|AssessorCode|YearBuilt|NewConstruction|TotalSqFt|FinishedSQFTincBasement|FinishedSQFT|LowerSQFT|MainFloorSQFT|UpperSQFT|BasementSQFT|BasementFoundation|DesignFeatures|Fireplace|Heating|MasterBedroomBath|Type|Acres|LotSize|Zoning|AssocFee|EstAnnualTaxes|TaxYear|LargeText|TotalUnits|HalfBaths|ThreeQuarterBaths|FG_Description|Longitude|Latitude|FullBaths|LastUpdateDate|ListDate|BuyerOfficeMlsId|BuyerAgentFirstName|BuyerAgentLastName|FG_NewFinancing|FG_Ownership|AssocFeeFreq
1036247|1|Sold|391000|06/16/2025|391000|2009||27th|Ave||Greeley|Greeley|80634|Cascade Park 3rd Add 2nd Rplt|Weld|10|14|4|2|Bi-Level||Attached|2|Meeker|Brentwood|Greeley West|One Solutions Property Management and Real Estate LLC|9702147422|Jaimee Lien|9705735880|07705|0|R2361086|1972|0|1790|1790|915||915||875|90%+ Finished Basement|||Forced Air|||0.21|9340|Res||1855|2024|Property under contract before publishing.||0|1||-104.72582|40.40594|1|Jun 17 2025 11:57AM|05/13/2025|07705|Jaimee|Lien|Cash,Conventional,FHA,VA|Private Owner|
1036305|1|Expired|375000|||3802|W|7th|St||Greeley|Greeley|80634|Westmoor 1st Fg|Weld|10|2|4|2|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|RE/MAX Alliance-FTC South|9702263990|Rose Merkey|9702194859|9RMSA|53|R1920686|1972|0|2002|1809|1001||1001||1001|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Pantry,Washer/Dryer Hookups||Forced Air|Shared Primary Bath||0.15|6360|Res||1856|2024|Don't miss this awesome ranch style home in Westmoor, 4 BRs, 2 BA, 2 car garage right around the corner from the park. Updated laminate wood floors in living room and basement, new flooring in kitchen. New carpet, trim and paint. Bathrooms updated with new flooring and vanity. Most electrical updated. Fully fenced back yard with storage shed. This home is turnkey and ready for you. This one will not disappoint.||0|1||-104.74145|40.42585|1|Jul 31 2026 04:15AM|06/09/2025||||Cash,Conventional,FHA,VA|Private Owner|
1036330|1|Sold|389900|07/17/2025|389900|422||38th|Ave||Greeley|Greeley|80634|Westmoor|Weld|10|2|4|2|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|Resident Realty|9702828585|Samuel Schall|9704052278|0RERE|38|R1914086|1972|0|1964|1964|982||982||982|Full Basement,90%+ Finished Basement,Built-In Radon|Eat-in Kitchen,Open Floor Plan,Wet Bar,Washer/Dryer Hookups,Wood Floors,6-Panel Doors|Living Room Fireplace|Forced Air|Shared Primary Bath|Contemporary/Modern|0.15|6600|Res||1897|2024|This wonderful, updated ranch style home is move in ready and nestled in a quiet Cul-de-sac!! Home has 3 bedrooms with a 4th bedroom started in the basement and 2 baths that have been updated. New outlets, New switches, New interior and exterior paint. New carpet has been installed in all the bedrooms and downstairs area! In the kitchen and living room area you will find beautiful hardwood flooring! The eat-in kitchen has been updated and has a pantry! The living room area is nice and open with a lot natural light and has a wood burning fireplace for those cold winter nights! Continuing through the house, the basement has one bedroom and another started, as well as a full bath. You will also find a large rec room area with a wet bar and a large storage area! Home has a radon vent, A/C and a sprinkler system. Home and sewer line have already been inspected. The backyard is big, has 3 raised garden areas, and a concrete pad for your grill and sitting area! NO HOA or METRO TAX! This home is close to shopping, dining, and just minutes from Westmoor Park, Epple Park, and Pheasant Run Park! Take a look today!||0|2||-104.74089|40.42893|0|Jul 22 2025 11:27AM|06/10/2025|KW002|Omar|Robles Araujo|Cash,Conventional,FHA,VA|Licensed Owner|
1036554|1|Sold|443000|07/17/2025|439400|1837||24th|Ave Ct||Greeley|Greeley|80634|Rolling Hills|Weld|10|9|6|3|Bi-Level||Attached|2|Meeker|Bella Romero|Greeley Central|Legacy Real Estate Group|3036829299|Jonathan Chavez|3038752038|LREG|36|R2313486|1966|0|2123|2123|1547||1547||576|Full Basement,90%+ Finished Basement|Separate Dining Room,Open Floor Plan,Bay or Bow Window|Gas Fireplace|Forced Air|3/4 Primary Bath||0.28|12021|Res||2098|2024|Located in the welcoming community of Greeley, this charming home offers 6 bedrooms and 3 bathrooms thoughtfully designed for comfortable family living. Inside, the spacious layout welcomes you with abundant natural light that flows through large windows, accentuating the warm, neutral tones and durable flooring throughout. The open-concept living area creates a seamless connection between the living room, dining space, and kitchen, making it ideal for entertaining or everyday living. The kitchen features modern appliances, ample cabinetry, and generous counter space, allowing for ease in meal preparation and storage. The primary bedroom serves as a peaceful retreat with a sizable closet and a private full bathroom equipped with contemporary fixtures and a shower/tub combination. The additional bedrooms are well-sized and share a conveniently located full bathroom with clean, updated finishes. A dedicated laundry area adds to the home's practicality. This residence also offers a cozy family room perfect for relaxing evenings or gatherings. Step outside to a fenced backyard providing a private space for outdoor activities, gardening, or simply enjoying the Colorado weather. Additional highlights include a two-car garage and easy access to nearby schools, parks, shopping, and major commuting routes, making this home a perfect blend of comfort, style, and convenience for any homeowner. Attached mother in law apartment with 2 bedrooms, living room, refrigerator, cabinets and countertops. Could be converted to ADU for rental income.||0|2||-104.71925|40.41014|1|Jul 17 2025 11:36AM|06/12/2025|9CBCO|Jathan|Trevena|Cash,Conventional,FHA,VA|Private Owner|
1036570|1|Sold|359900|10/20/2025|345000|3247||19th|St Dr||Greeley|Greeley|80634|Rolling Hills 3rd Add|Weld|10|9|5|2|1 Story/Ranch||Attached|1|Scott|Heath|Greeley Central|Coldwell Banker Plains-Windsor|9706867620|Paula Harder|9705391315|CBPW1|131|R2251586|1973|0|1862|1800|950||950||912|Full Basement,90%+ Finished Basement|Eat-in Kitchen||Forced Air|Shared Primary Bath||0.14|6000|RES||1654|2024|Check out this charming 5 bedroom (or 4 bedroom plus study) ranch style home, perfect for family living or a great investment opportunity. This home features an open living room that flows into the dining room and kitchen space, 3 bedrooms on the main floor, a full finished basement with rec room, study or 5th bedroom and a Full bath. Step outside onto a covered patio, large backyard and storage shed. Located in a quiet neighborhood close to shopping and community park.||0|1||-104.73238|40.40793|1|Oct 20 2025 05:15PM|06/12/2025|1SEAR|Seth|Baker|Cash,Conventional,FHA,VA|Private Owner|
1036599|1|Expired|429900|||3813|W|6th|St||Greeley|Greeley|80634|Westmoor 1st Fg|Weld|10|2|4|3|1 Story/Ranch||Attached|2|Shawsheen|Franklin|Northridge|Sears Real Estate|9703307700|Richard Pierson|9703966451|1SEAR|111|R1917286|1972|0|2420|2280|1210||1210||1210|Full Basement,90%+ Finished Basement|Separate Dining Room,Pantry,Loft|Basement Fireplace|Forced Air|3/4 Primary Bath|Cottage/Bung|0.19|8326|SFR R1||2049|2024|"Tranquil" is the right adjective to describe this property in Central Greeley. This 4-bedroom, 3-bathroom ranch house sits across from the beautiful park in Westmoor Subdivision and is blessed with mature trees and shrubbery, giving it a wonderful private feel. This house contains engineered wooden floors on main level, wood burning fireplace, freshly painted interior, newer HVAC systems and vinyl windows. You can relax on either the front deck and watch people at the park or spend time in the enclosed patio/sunroom at the back. This house is priced to sell. Schedule a showing today.||0|2||-104.742|40.42791|1|Oct 01 2025 12:06AM|06/10/2025||||Cash,Conventional,FHA,VA|Private Owner|
1037724|1|Sold|385000|09/30/2025|362500|825||28th|Ave||Greeley|Greeley|80634|Meadowlark 2nd Add|Weld|10|3|3|2|1 Story/Ranch||Attached|2|Madison|Franklin|Northridge|Berkshire Hathaway HomeServices Rocky Mountain, Realtors-Fort Collins|9702265511|Todd Maltzahn|9702865390|PRMFC|97|R1753686|1960|0|2695|2525|1511||1511||1184|Full Basement|Separate Dining Room,Washer/Dryer Hookups,Wood Floors|2+ Fireplaces|Forced Air||Legal, Conforming|0.21|9100|RM||1951|2024|BUYERS, PAY ATTENTION! This property qualifies for not one, but two exclusive lender incentives designed to make homeownership more affordable. Eligible buyers may receive a $5,000 Home Purchase Grant that can be applied toward closing costs, prepaid expenses, or an interest rate buydown (see broker remarks for details). In addition, this home qualifies for a special community lending program through CMG Home Loans, offering discounted below-market interest rates, flexible credit guidelines with scores as low as 620, and the ability to use gift or grant funds toward closing costs. These programs can help reduce your monthly payment and out-of-pocket expenses-making this already value-packed home even more accessible. Meticulously maintained and thoughtfully upgraded, this ranch-style home in a mature Greeley neighborhood offers modern comfort and exceptional utility. Recent enhancements include a new furnace, central air conditioning, roof, siding, windows, and a tankless water heater-ideal for buyers seeking long-term value and peace of mind. The 3-bedroom, 2-bathroom layout features two main-level bedrooms and dual laundry setups. A standout amenity is the finished and heated 13x21 bonus room located behind the oversized 2-car garage-perfect for a recreation area, workshop, or home office, and not included in the home's square footage. Additional highlights include two wood-burning fireplaces, generator wiring, and a fully fenced backyard with a covered patio and three utility sheds. Zoned R-M with no HOA, the property offers flexibility for future use or expansion. Conveniently located near Broadview Park, the Greeley Police Department, major retailers, and both national and local dining options, this residence is positioned for lifestyle ease. Schedule your private tour today.||0|1||-104.72582|40.42405|1|Sep 30 2025 02:15PM|06/25/2025|BG002|Azeb|Haile|Cash,Conventional,FHA,VA|Private Owner|
1037732|1|Sold|435900|08/06/2025|437000|2050||27th|Ave||Greeley|Greeley|80634|Cascade Park 3rd Add 2nd Rplt|Weld|10|14|4|3|1 Story/Ranch||Attached|2|Meeker|Brentwood|Greeley West|Pro Realty Inc|9703531117|Cher Heimbegner|9703029545|1PROR|29|R2352086|1973|0|2794|2479|1589||1589||1205|Full Basement,75%+Finished Basement|Separate Dining Room,Bay or Bow Window,Stain/Natural Trim,Washer/Dryer Hookups,Sunroom|Gas Fireplace|Forced Air|Tub+Shower Primary,5 Piece Primary Bath||0.24|10525|Res||2398.84|2024|Ready to move in!! Beautiful brick home in a great neighborhood! Brand new roof, newer windows on main level, new paint on main level, some new light fixtures and new crystal retractable ceiling fan, new wood flooring in family room and laundry room. Updated nice and bright kitchen, lots of counter space and cabinets. Beautiful bow window in living room. Primary bedroom is large with extra closet space. Primary bedroom bath has been updated and has colorful wall tile and beautiful cabinets. Second bedroom has many beautiful oak cabinets and would be an excellent office. Both main floor baths have really nice tile flooring and updated countertops. Cozy gas fireplace in the family room. Relaxing sunroom looking out to nicely landscaped large yard with large sturdy wooden shed. Airducts cleaned, it's been roto-rooted (minor roots), replaced and expanded electrical panel (all up to code), clothes dryer has both gas or electric hook-ups, humidifier on the heat/cool system and garage has large metal handicapped ramp into the house. Mineral rights included.||1|2||-104.72464|40.40479|0|Aug 06 2025 02:39PM|06/26/2025|9GRPH|Lauren|McMann|Cash,Conventional,FHA,VA|Private Owner|
1037737|1|Sold|429900|08/15/2025|420000|1908||46th|Ave||Greeley|Greeley|80634|College Green Commons PUD|Weld|10|10|3|3|1 Story/Ranch||Attached|2|Monfort|Heath|Greeley Central|Sears Real Estate|9703307700|Ryan Andre|9703811081|1SEAR|51|R0205095|1996|0|2772|2426|1386||1386||1386|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Separate Dining Room,Cathedral/Vaulted Ceilings,Walk-in Closet,Wet Bar,Washer/Dryer Hookups,Wood Floors|Gas Fireplace|Forced Air|Full Primary Bath||0.08|3500|RES|295|2151|2024|This home is in the highly desirable area of College Green Subdivision. Centrally located in the heart of Greeley, close to many amenities. This three bedroom, three bath home has been well taken care of and is in great condition. Great floor plan with neutral colors, very light and bright with picture windows and vaulted ceilings. Well appointed kitchen and a separate dining area. Full finished basement with fireplace, wet bar, 3rd bedroom and bathroom. HOA cover snow, lawn, trash and exterior maintenance.||0|2||-104.75327|40.40787|1|Aug 15 2025 03:42PM|06/26/2025|LNCRE|John|Mitchell|Cash,Conventional,FHA,VA|Private Owner|Monthly
1037795|1|Expired|449900|||1507||51st|Ave||Greeley|Greeley|80634|Country Club West|Weld|10|10|5|3|1 Story/Ranch||Attached|2|Monfort|Heath|Greeley Central|RE/MAX of Boulder, Inc|3034497000|Brad Clarkson|9703810505|BOUL|97|095910319015|2000|0|2396|2300|2300||1212||1184|Full Basement,90%+ Finished Basement|Eat-in Kitchen,Separate Dining Room,Open Floor Plan,Pantry,Walk-in Closet,Washer/Dryer Hookups,Wood Floors,French Doors||Forced Air|3/4 Primary Bath,Luxury Features Primary Bath|Legal, Conforming,Contemporary/Modern|0.14|6125|RES||2119|2024|||0|1||-104.76653|40.41331|2|Oct 01 2025 12:06AM|06/26/2025||||Cash,Conventional,FHA,VA|Private Owner|
1038120|1|Sold|463300|08/15/2025|447500|1754||45th|Ave||Greeley|Greeley|80634|College Green Crossing|Weld|10|10|4|3|1 Story/Ranch||Attached|2|Monfort|Heath|Greeley Central|NextHome Foundations|9703535006|LaRue Hauf|9703960345|1RSRE|22|R1224397|1997|0|2786|2786|1393||1393||1393|Full Basement,90%+ Finished Basement|Separate Dining Room,Pantry,Walk-in Closet|Gas Fireplace,Living Room Fireplace|Forced Air|5 Piece Primary Bath||0.08|3269|RL|300|2143|2024|You will be impressed by this beautiful, well-maintained, all brick 4 bedroom, 3 bath College Green patio home! Main level features large living room, dining room, great kitchen and laundry room. Primary bedroom with 5-piece bath and walk-in closet! Finished basement has huge family room, 2 bedrooms and a full bath. 2 car garage. Very nice east facing patio! Anderson windows, Furnace-A/C 2020, Roof 2019. HOA includes lawn care, snow removal, trash, exterior maintenance (except roof), management, outside (non-potable) water. Buyer to verify schools and measurements!||0|0||-104.75209|40.409525|3|Aug 19 2025 04:15AM|07/01/2025|1NWHZ|Angela|Lovell|Cash,Conventional,FHA,VA|Private Owner|Monthly
